id,id_ville,ville,nom,url,note,latitude,longitude,nom_ville,temp_moy,ressenti,humidity_moy,prob_pluie_moy,uv_moy,meteo_score
04baf3de-7634-40a1-b6bc-c16cbc1992c6,90283dbcb014,Carcassonne,ibis Styles Carcassonne La Cité,https://www.booking.com/hotel/fr/inter-les-oliviers.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCpZHMyQbAAgHSAiRiZDhhNTdmMS05NDNiLTQ1ZDgtOTkzNS01NTMzZWE1MDZkNzfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=5aba74125786051a&srepoch=1764952223&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,4
8,4
Très bien
2 863 expériences vécues",43.2130358,2.3491069,Carcassonne,13.8,13.1,70.0,200.0,1.5,32.5
c217b380-474d-4341-9a42-2b7ca18ad1ec,90283dbcb014,Carcassonne,GOOD KNIGHT,https://www.booking.com/hotel/fr/good-knight.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCpZHMyQbAAgHSAiRiZDhhNTdmMS05NDNiLTQ1ZDgtOTkzNS01NTMzZWE1MDZkNzfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=5aba74125786051a&srepoch=1764952223&from=searchresults,"Avec une note de 8,7
8,7
Superbe
2 921 expériences vécues",43.2130358,2.3491069,Carcassonne,13.8,13.1,70.0,200.0,1.5,32.5
562a1df7-5be2-4caa-a655-315af8889fdb,90283dbcb014,Carcassonne,Premiere Classe Carcassonne,https://www.booking.com/hotel/fr/premiere-classe-carcassonne.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCpZHMyQbAAgHSAiRiZDhhNTdmMS05NDNiLTQ1ZDgtOTkzNS01NTMzZWE1MDZkNzfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=5aba74125786051a&srepoch=1764952223&from=searchresults,"Avec une note de 7,0
7,0
Bien 
3 196 expériences vécues",43.2130358,2.3491069,Carcassonne,13.8,13.1,70.0,200.0,1.5,32.5
26ed2785-91b2-4d2e-bb7e-10a1a95871ba,90283dbcb014,Carcassonne,45BB,https://www.booking.com/hotel/fr/45bb.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCpZHMyQbAAgHSAiRiZDhhNTdmMS05NDNiLTQ1ZDgtOTkzNS01NTMzZWE1MDZkNzfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=5aba74125786051a&srepoch=1764952223&from=searchresults,"Avec une note de 9,6
9,6
Exceptionnel
405 expériences vécues",43.2130358,2.3491069,Carcassonne,13.8,13.1,70.0,200.0,1.5,32.5
8800465e-7a19-481d-93aa-6dddb653e9cd,6b599cb3b957,Ariege,Gite de montagne en Ariège,https://www.booking.com/hotel/fr/gite-de-montagne-en-ariege.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqyRzMkGwAIB0gIkOTcyYWZmMjktOTcyYy00NjZjLThjZTgtOThiOGYzZDJmOGRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=accc74169f9e04fd&srepoch=1764952231&from=searchresults,"Avec une note de 8,4
8,4
Très bien
10 expériences vécues",42.9455368,1.4065544,Ariege,11.0,9.9,63.6,162.0,1.6,30.0
bac68f41-3880-4824-9fbb-e3f88b5a3272,6b599cb3b957,Ariege,"Le Valier, T2 résidence Grand Hôtel - Appt 308 - Aulus-les-bains",https://www.booking.com/hotel/fr/t2-residence-grand-appt-308-aulus-les-bains.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqyRzMkGwAIB0gIkOTcyYWZmMjktOTcyYy00NjZjLThjZTgtOThiOGYzZDJmOGRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=accc74169f9e04fd&srepoch=1764952231&from=searchresults,"Avec une note de 9,2
9,2
Fabuleux 
14 expériences vécues",42.9455368,1.4065544,Ariege,11.0,9.9,63.6,162.0,1.6,30.0
2325aa24-8a2c-4ad0-bcc6-2de2009a8199,6b599cb3b957,Ariege,Maison spacieuse face aux Pyrénées,https://www.booking.com/hotel/fr/maison-familiale-et-spacieuse-face-aux-pyrenees.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqyRzMkGwAIB0gIkOTcyYWZmMjktOTcyYy00NjZjLThjZTgtOThiOGYzZDJmOGRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=accc74169f9e04fd&srepoch=1764952231&from=searchresults,"Avec une note de 9,2
9,2
Fabuleux 
23 expériences vécues",42.9455368,1.4065544,Ariege,11.0,9.9,63.6,162.0,1.6,30.0
bf3d2d62-a59b-4dbc-a926-f3a8e4909734,6b599cb3b957,Ariege,Appartement Fontargente,https://www.booking.com/hotel/fr/appartement-fontargente.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqyRzMkGwAIB0gIkOTcyYWZmMjktOTcyYy00NjZjLThjZTgtOThiOGYzZDJmOGRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=accc74169f9e04fd&srepoch=1764952231&from=searchresults,"Avec une note de 9,6
9,6
Exceptionnel
53 expériences vécues",42.9455368,1.4065544,Ariege,11.0,9.9,63.6,162.0,1.6,30.0
15a180cf-46fa-4613-b6eb-a6e7884cfe6d,6b599cb3b957,Ariege,Vacancéole - Le Domaine de la Vallée d'Ax,https://www.booking.com/hotel/fr/mvm-le-domaine-de-la-vallee-d-ax.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqyRzMkGwAIB0gIkOTcyYWZmMjktOTcyYy00NjZjLThjZTgtOThiOGYzZDJmOGRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=accc74169f9e04fd&srepoch=1764952231&from=searchresults,"Avec une note de 8,1
8,1
Très bien
1 683 expériences vécues",42.9455368,1.4065544,Ariege,11.0,9.9,63.6,162.0,1.6,30.0
9bdd176a-e616-409d-ac66-a0cb4c8f7c32,43b3fa47f36a,Toulouse,La Petite Auberge de Saint-Sernin,https://www.booking.com/hotel/fr/la-petite-auberge-de-compostelle.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF90b3Vsb3VzZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCtJHMyQbAAgHSAiQ4ZDZkMGRlOC1jZmMzLTRkZWEtYmMyOC0yZmRlMWNhY2FhMmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=1f8e7419f6e60846&srepoch=1764952238&from=searchresults,"Avec une note de 8,0
8,0
Très bien
1 788 expériences vécues",43.6044638,1.4442433,Toulouse,13.4,12.6,69.1,198.0,1.4,31.0
